"iso_o","year","ck","pop_o","area","TO","temperature","rainfall","openness_hat","AperP","ckperP","hat_realopen"
"TGO",2011,22591.951171875,6679282,56785,0.9300705544,27.4619916666667,96.3151183333333,0.0500234538235819,0.00850166230442134,0.00338239217506837,0.927965834938468
"TGO",2012,24159.919921875,6859482,56785,1.0698614745,27.3225333333333,97.9910341666667,0.00424664341486467,0.00827832189077834,0.00352212017202975,0.936758308245878
"TGO",2013,26058.6953125,7042948,56785,1.181023456,27.4298416666667,87.2280583333333,0.00931451268361468,0.00806267489125292,0.00369996985814747,0.924126290955555
"TGO",2014,28342.341796875,7228915,56785,1.0539598705,27.731375,101.200210833333,0.00285037266554512,0.00785525905339875,0.00392069097463105,0.917879529529687
"THA",2002,1808674.25,64073164,513115,1.1496974302,26.9209,132.519706666667,0.108021425542343,0.00800826692435541,0.0282282649566049,1.21069924304154
"THA",2003,1806845.125,64554952,513115,1.1669283817,26.8426833333333,123.619033333333,0.0731924713352255,0.00794849944276932,0.0279892567343246,1.22194124302211
"THA",2004,1857369,65002231,513115,1.2741207525,26.7258916666667,116.542491666667,0.00243801579215587,0.00789380598336694,0.0285739269472151,1.27843744995189
"THA",2005,1946510.75,65425470,513115,1.3785390304,27.0116583333333,126.4490875,0.0512511962644305,0.0078427407552441,0.0297515745779129,1.30376766702083
"THA",2006,2189799.25,65824164,513115,1.3408677062,26.52775,134.823800833333,0.197222768047234,0.00779523762732482,0.0332674069358481,1.30776167227927
"THA",2007,2401463.25,66195615,513115,1.2987314113,26.3557833333333,136.150041666667,0.00508709414844735,0.0077514953218578,0.0362782829346022,1.32666486331736
"THA",2008,2603585.25,66545760,513115,1.4043696814,26.0689666666667,139.845416666667,0.0392073398391461,0.00771070914210011,0.0391247353700672,1.3468164350154
"THA",2009,2753576.75,66881867,513115,1.1926955469,26.579325,131.7415375,0.00177702974783008,0.00767195987516317,0.0411707518571514,1.241769996899
"THA",2010,2977964.75,67208808,513115,1.27250452,27.1804833333333,128.54775,0.132648062006611,0.00763463919788609,0.0443091439741053,1.29467088086578
"THA",2011,3291630.75,67530130,513115,1.3967555546,26.066775,154.937425,0.0494612002692839,0.00759831204234317,0.0487431425054268,1.33381254310312
"THA",2012,3411764.75,67843979,513115,1.3847918541,27.0681166666667,118.2121,0.0305725918884674,0.00756316194249161,0.0502883940518878,1.36434716632108
"THA",2013,3553650.25,68143065,513115,1.3340726195,26.731075,133.410991666667,0.198554309289378,0.00752996654905382,0.0521498445953378,1.34016506242819
"THA",2014,3705160.75,68416772,513115,1.3178553534,26.788625,116.60727,0.000514405670782307,0.00749984229013319,0.0541557375726525,1.34107561893436
"TJK",2002,65143.4453125,6447688,143095,1.3867986017,4.48463916666667,46.784615,0.000659621619125325,0.0221932264712561,0.0101033805160082,0.991559248997872
"TJK",2003,70041.71875,6576877,143095,1.3766381049,3.96629583333333,57.6035525,0.0107070934444837,0.0217572869311681,0.0106496926656831,0.98814220288747
"TJK",2004,77129.796875,6712841,143095,1.2834025165,4.87551583333333,47.120785,0.00527743435420093,0.0213166079756693,0.0114898888376769,1.05456019935558
"TJK",2005,86559.359375,6854176,143095,1.269946993,4.30150916666667,42.4670858333333,0.000187079444789785,0.0208770536385409,0.0126287039280871,1.06363969498884
"TJK",2006,97611.3125,7000557,143095,1.4115240003,4.62525666666667,44.3135766666667,0.00548490155410006,0.0204405163760541,0.0139433637209154,1.08573945019282
"TJK",2007,108472.1484375,7152385,143095,1.4552809972,4.56473,37.3902383333333,0.00491729265694576,0.020006613178681,0.0151658710258886,1.09901407333247
"TJK",2008,120900.8828125,7309728,143095,1.1448079562,4.1305275,37.4127225,0.00868219235023079,0.0195759678061892,0.0165397238874689,1.11594459691247
"TJK",2009,135160,7472819,143095,0.8597813704,4.09367666666667,50.5407525,0.000666888919843641,0.0191487308872328,0.0180868826074872,0.996098861599285
"TJK",2010,156198.40625,7641630,143095,0.7349304451,4.3427575,44.6676683333333,0.00234075831222767,0.0187257168954791,0.0204404565845245,1.04329208849658
"TJK",2011,191219.3125,7815949,143095,0.7978424467,4.20823666666667,44.2517158333333,0.00286715444388901,0.0183080774964115,0.0244652712677629,1.08970382134491
"TJK",2012,187741.9375,7995062,143095,0.8317594454,3.3992425,42.0383766666667,0.00196790117139986,0.0178979224926586,0.0234822365980401,1.09183093179875
"TJK",2013,186846.515625,8177809,143095,0.712581278,4.4659175,38.3935683333333,0.000158804550518212,0.0174979630852225,0.0228479921241741,1.10020211868828
"TJK",2014,187423.265625,8362745,143095,0.53875435254,3.84508416666667,43.0560108333333,0.00342363546028996,0.0171110084069286,0.022411692049082,1.08432121934463
"TUN",2002,225788.8125,9864326,164150,0.8534165719,20.5711308333333,17.5109466666667,0.00188781188704816,0.0166407720101708,0.0228894313204977,0.890334148745776
"TUN",2003,230270.015625,9939678,164150,0.8239010779,20.812975,34.6200908333333,0.132354771134931,0.0165146194876735,0.0231667480199057,0.898498759466056
"TUN",2004,231461.0625,10017601,164150,0.869482937,20.3226166666667,22.1003191666667,0.000947307553138634,0.0163861587220333,0.0231054383679286,0.952722992550935
"TUN",2005,239759.15625,10102482,164150,0.9025124788,20.247845,21.6988508333333,0.139242703323522,0.0162484823036557,0.0237326981874355,0.970200010672838
"TUN",2006,273233.1875,10196136,164150,0.939378509,20.6589825,26.9784391666667,0.00358965081726199,0.0160992360243135,0.0267977190084558,0.99799118419651
"TUN",2007,305159.625,10298087,164150,1.0407547215,20.5586916666667,23.8521258333333,0.0052042050534789,0.0159398536835045,0.029632651675986,1.01018535143699
"TUN",2008,413392.21875,10407336,164150,1.1435483229,20.6941833333333,16.1145108333333,0.00597180124746273,0.0157725281474529,0.0397212330561827,1.02411875453903
"TUN",2009,373612.96875,10521834,164150,0.9301687878,20.5869833333333,25.4126675,0.0684718931743222,0.0156008923919537,0.035508350421609,0.915015593853599
"TUN",2010,418522.5625,10639931,164150,1.0414863332,20.882375,20.7664883333333,0.158354236246904,0.015427731627207,0.0393350823891621,0.962011538546343
"TUN",2011,476626.3125,10761467,164150,1.0452907483,20.4796666666667,25.5320991666667,0.0129089028801275,0.0152534965725398,0.0442900872622664,1.01386507423429
"TUN",2012,499618.875,10886668,164150,1.0653107695,20.9497966666667,17.0701516666667,0.00694953967201963,0.015078075311932,0.0458927263144242,1.03318684664152
"TUN",2013,524289.3125,11014558,164150,1.0344990492,20.8371916666667,21.5944366666667,0.00223696224582481,0.0149030038245747,0.0475996687747252,1.01863395530052
"TUN",2014,551658.75,11143908,164150,1.0082618771,20.9807583333333,19.078555,0.0424774825664101,0.0147300211021125,0.0495031680089247,1.01124797391553
"TUR",2002,1047816.1875,65143054,780576,0.4746052193,11.3786641666667,47.770925,0.0729014075944815,0.0119824901055453,0.0160848490078466,0.412180774408466
"TUR",2003,1100817.75,66085803,780576,0.4560148606,11.439755,50.9905825,0.0326376854492522,0.0118115535344255,0.0166574014391563,0.421948773481508
"TUR",2004,1291142.75,67007855,780576,0.4811972434,11.4897825,43.82436,0.0576665029575043,0.0116490223422314,0.0192685282941828,0.468997754892789
"TUR",2005,1455315.75,67903406,780576,0.4543713729,11.6019575,46.9694833333333,0.0585493596115378,0.011495388022215,0.0214321465700852,0.488565183472442
"TUR",2006,1958408.375,68763405,780576,0.4815108156,11.5656158333333,45.6512191666667,0.0215512794589132,0.0113516193678891,0.0284803868423909,0.494811310908292
"TUR",2007,2600180.5,69597281,780576,0.4728957887,12.0368941666667,43.0677358333333,0.0624805533018864,0.0112156105638667,0.0373603747537206,0.503487373819714
"TUR",2008,2735676.75,70440032,780576,0.4990631535,11.9019408333333,36.4762166666667,0.0122571217211358,0.0110814259709592,0.0388369606362473,0.531440543247216
"TUR",2009,2562853.75,71339185,780576,0.4593246733,11.9434916666667,57.2019141666667,0.025594838307452,0.0109417566236564,0.0359249092907355,0.423605660059617
"TUR",2010,2938288.5,72326914,780576,0.4589921605,13.3195675,51.4564166666667,0.00763496559583383,0.0107923310539698,0.0406251053376894,0.490564552077622
"TUR",2011,3220938,73409455,780576,0.5266294733,11.132965,50.7357083333333,0.0118717209240188,0.0106331806985898,0.0438763371829964,0.510673836066864
"TUR",2012,3680660.5,74569867,780576,0.5224531361,12.1386933333333,55.9327333333333,0.0198359817900893,0.0104677134532103,0.0493585498818175,0.53191636424756
"TUR",2013,3965485.75,75787333,780576,0.5035032693,12.0309241666667,40.8379833333333,0.0297202159308331,0.010299557579101,0.0523238593182848,0.515985013752272
"TUR",2014,4605440.5,77030628,780576,0.5141410109,12.6270683333333,50.3103,0.0236511712056018,0.0101333199568359,0.0597871342811849,0.510525036965576
"UGA",2002,41824.765625,25718048,241038,0.3627779416,24.51845,109.685908333333,0.00756582389651794,0.00937232872417067,0.00162628072025529,0.403786796596414
"UGA",2003,45797.58203125,26624820,241038,0.3658572646,24.4717916666667,103.00085,0.000459357033496227,0.00905313162680536,0.00172010860660279,0.408063993974443
"UGA",2004,51310.08203125,27568436,241038,0.3546008625,23.8567083333333,95.762975,0.00662567009961802,0.00874325986428827,0.00186118944256577,0.447661874340665
"UGA",2005,58877.9609375,28543940,241038,0.3899428548,24.0215333333333,79.31245,0.00676030563557082,0.00844445440958746,0.00206271316915254,0.467519012649146
"UGA",2006,70157.5625,29550662,241038,0.4363328579,23.924775,110.513808333333,0.0011974616870285,0.00815677158095477,0.00237414520527493,0.478023988310487
"UGA",2007,81915.90625,30590487,241038,0.4677741665,23.8768,121.638725,0.00183575023334298,0.00787950842364818,0.00267782288820704,0.487239896354529
"UGA",2008,96493.59375,31663896,241038,0.562582682,24.0638666666667,98.038325,0.00219068993321831,0.00761239236005576,0.0030474327527478,0.511670403574649
"UGA",2009,112952.09375,32771895,241038,0.4674474976,24.7333166666667,97.4872333333333,0.0121995144102119,0.00735502173432449,0.00344661466021419,0.400149951880958
"UGA",2010,132836.5625,33915133,241038,0.4571982165,24.2372,118.939616666667,0.0185449529178718,0.00710709287208162,0.00391673423483257,0.432484775411472
"UGA",2011,161108.171875,35093648,241038,0.5293644218,23.7862333333333,110.042383333333,0.0021718093509238,0.00686842245639439,0.00459080719892671,0.475153468278407
"UGA",2012,178136.5,36306796,241038,0.5333849103,23.43125,117.666575,0.0071239284872887,0.00663892236593942,0.0049064230289007,0.476074847359427
"UGA",2013,197707.625,37553726,241038,0.5089653308,23.4988583333333,121.778133333333,0.000113413697412938,0.00641848428036142,0.00526466068906185,0.460586816383803
"UGA",2014,220298.828125,38833338,241038,0.463165282,23.6246416666667,99.9432583333333,0.00364076448716975,0.00620698637855958,0.00567293051462638,0.450978463785554
"UKR",2002,1692744.375,47979592,603677,1.0065650073,9.4558625,45.0629166666667,0.0326959925228522,0.0125819535939364,0.0352805079084457,0.879174323806532
"UKR",2003,1684748.5,47580559,603677,1.0745870213,8.25882,43.8571833333333,0.0582194351156934,0.0126874717886354,0.0354083376784203,0.870089896071414
"UKR",2004,1714079.875,47215966,603677,1.1377184027,8.92935,53.79485,0.0025796455351002,0.0127854421108317,0.0363029716473449,0.939065162204669
"UKR",2005,1764982.25,46892163,603677,0.9717677843,9.05684833333333,50.24345,0.0564017263745742,0.0128737290280254,0.0376391733091945,0.963547431285166
"UKR",2006,1794537.375,46616389,603677,0.9146171421,8.65080916666667,46.91785,0.00444365038561392,0.0129498876457376,0.0384958469219913,0.983130305605875
"UKR",2007,1793005,46386355,603677,0.9081353894,10.14913,44.7196666666667,0.0542778159416638,0.0130141072735722,0.0386537161628673,1.02730706331431
"UKR",2008,1769324.625,46186430,603677,0.9694730718,9.7238225,46.5239833333333,0.0269438667846214,0.0130704408199551,0.0383083218382542,1.05378143530954
"UKR",2009,1684625.25,45994024,603677,0.8986633847,9.60748083333333,47.688715,0.00518829676480144,0.0131251181675254,0.0366270463745464,0.944587858859893
"UKR",2010,1616826.125,45792501,603677,0.9814007742,9.62213166666667,55.5823,0.148542818932445,0.0131828790045776,0.0353076615099053,0.994982573975143
"UKR",2011,1577901.25,45576307,603677,1.0624181244,9.12647333333333,38.2460708333333,0.0568193419813641,0.0132454127974871,0.0346210861270528,1.05480132966709
"UKR",2012,1590333.5,45349333,603677,1.0409306392,9.56265916666667,47.0489583333333,0.0106069549473238,0.0133117062603765,0.0350685091663862,1.07703598557782
"UKR",2013,1578720.125,45115785,603677,0.9514966578,9.78627666666667,47.8404666666667,0.00560849845350054,0.0133806161191698,0.0349926333987096,1.07204301950522
"UKR",2014,1586455.75,44883426,603677,1.0069178249,9.736545,43.6121416666667,0.03665295413133,0.0134498868245931,0.0353461375698014,1.06514483891727
"URY",2002,112423.90625,3327773,176215,0.4002906731,18.0441416666667,162.496316666667,0.00243862685637593,0.0529528306167518,0.0337835261750125,0.463484545071422
"URY",2003,110464.4765625,3325637,176215,0.5175919959,17.51305,127.421341666667,0.00132767326274004,0.0529868413179189,0.0332160354730537,0.468466140318521
"URY",2004,114031.3671875,3324096,176215,0.6147668808,17.979275,91.899225,0.0173928200039641,0.0530114052061072,0.0343044747165846,0.532504562641621
"URY",2005,120824.5859375,3325612,176215,0.5887769633,18.0414083333333,113.599216666667,0.00150496917784408,0.0529872396419065,0.036331534146948,0.555285100072826
"URY",2006,135593.40625,3331043,176215,0.619715745,18.2501833333333,97.6448333333333,0.00699658225278256,0.0529008481727795,0.0407059909613896,0.576835948223581
"URY",2007,149393.9375,3339741,176215,0.5921044784,17.3938941666667,121.923558333333,0.000874658157835578,0.0527630735437269,0.0447321925562491,0.576724772875068
"URY",2008,164984.5625,3350824,176215,0.65208095,18.3183916666667,73.6002083333333,0.00157057616904462,0.0525885573220199,0.0492370122990643,0.61894856805809
"URY",2009,178458.40625,3362755,176215,0.5339441927,17.9755266666667,106.233166666667,1.56810620440416,0.0524019739766947,0.0530691073985467,0.440271258176223
"URY",2010,197491.78125,3374415,176215,0.516990372,17.9127,107.682133333333,1.59400871004567,0.0522209034751209,0.0585262278794991,0.484290340486662
"URY",2011,221911.03125,3385624,176215,0.5324703402,17.7785416666667,95.8633916666667,0.0027967977459253,0.0520480124195717,0.0655450904323693,0.593107044978191
"URY",2012,231935.734375,3396777,176215,0.5506115416,18.5508666666667,111.258225,0.0150358370160038,0.0518771176323909,0.0682811189474611,0.615992956328929
"URY",2013,245885.171875,3408005,176215,0.4971784647,17.73435,96.2488,0.00134015809341914,0.0517062034826827,0.0721492990400542,0.590515192189433
"URY",2014,259771.1875,3419546,176215,0.4908762406,18.41065,143.299033333333,0.000443914261311963,0.0515316945582835,0.0759665720244734,0.590972408879391
"ZAF",2002,775340.25,47026173,1219912,0.597646363,17.942175,34.6774833333333,0.00940674766009611,0.0259411285711044,0.0164874196758473,0.509419709839126
"ZAF",2003,801470.625,47648727,1219912,0.5140183109,18.269825,30.2841816666667,0.0300903290842341,0.025602194996731,0.0168203995250492,0.522825283112535
"ZAF",2004,848315.6875,48247395,1219912,0.5107803414,18.44405,39.563615,0.0467069259652756,0.0252845153608811,0.0175826215591536,0.578295662165356
"ZAF",2005,913679.0625,48820586,1219912,0.5314911539,18.54275,32.6833166666667,0.00239055968188414,0.0249876558220747,0.0187150367777232,0.60269547063509
"ZAF",2006,1046179.75,49364582,1219912,0.6027726432,18.0916083333333,49.0016033333333,0.00673473068493555,0.0247122927122122,0.0211929222858607,0.61063144138668
"ZAF",2007,1182001.125,49887181,1219912,0.6368308729,18.3181333333333,34.2205725,0.0422120474052619,0.0244534161992436,0.0236934840034357,0.626719806349728
"ZAF",2008,1337760,50412129,1219912,0.7286539024,18.4071666666667,35.7891991666667,0.032885779035027,0.0241987796230546,0.0265364710147433,0.651736155284221
"ZAF",2009,1486557,50970818,1219912,0.554182616,18.3586333333333,40.234825,0.0659256706002547,0.0239335378137349,0.0291648644916784,0.531169838986935
"ZAF",2010,1674226.125,51584663,1219912,0.5598898581,18.7114416666667,38.86583,0.0130724546664493,0.0236487345085496,0.0324558895538389,0.583617794235755
"ZAF",2011,1952359.75,52263516,1219912,0.601126299,18.1244,46.0219841666667,0.0106572072489624,0.0233415601047584,0.0373560735944363,0.625730437622429
